districtNew,sectionNew,subsectionNew,landNumberNew,districtOld,sectionOld,subsectionOld,landNumberOld
坪林區,保安,,141,坪林區,九芎林,石𥕢,52-19
坪林區,保安,,1410,坪林區,𩻸魚堀,𩻸魚堀,528
坪林區,保安,,1411,坪林區,𩻸魚堀,𩻸魚堀,530
坪林區,保安,,1412,坪林區,𩻸魚堀,𩻸魚堀,531
坪林區,保安,,1413,坪林區,𩻸魚堀,𩻸魚堀,532
坪林區,保安,,1414,坪林區,𩻸魚堀,𩻸魚堀,533
坪林區,保安,,1415,坪林區,𩻸魚堀,𩻸魚堀,613
坪林區,保安,,1416,坪林區,𩻸魚堀,𩻸魚堀,614
坪林區,保安,,1417,坪林區,𩻸魚堀,𩻸魚堀,611
坪林區,保安,,1418,坪林區,𩻸魚堀,𩻸魚堀,610
坪林區,保安,,1419,坪林區,𩻸魚堀,𩻸魚堀,605
坪林區,保安,,142,坪林區,九芎林,石𥕢,52-14
坪林區,保安,,1420,坪林區,𩻸魚堀,𩻸魚堀,609
坪林區,保安,,1421,坪林區,𩻸魚堀,𩻸魚堀,608
坪林區,保安,,1422,坪林區,𩻸魚堀,𩻸魚堀,607
坪林區,保安,,1423,坪林區,𩻸魚堀,𩻸魚堀,612
坪林區,保安,,1424,坪林區,𩻸魚堀,𩻸魚堀,536
坪林區,保安,,1425,坪林區,𩻸魚堀,𩻸魚堀,534
坪林區,保安,,1426,坪林區,𩻸魚堀,𩻸魚堀,535
坪林區,保安,,1427,坪林區,𩻸魚堀,𩻸魚堀,527
坪林區,保安,,1428,坪林區,𩻸魚堀,𩻸魚堀,606
坪林區,保安,,1429,坪林區,𩻸魚堀,𩻸魚堀,537
坪林區,保安,,143,坪林區,九芎林,石𥕢,52-21
坪林區,保安,,1430,坪林區,𩻸魚堀,𩻸魚堀,523
坪林區,保安,,1431,坪林區,𩻸魚堀,𩻸魚堀,522-1
坪林區,保安,,1432,坪林區,𩻸魚堀,𩻸魚堀,522
坪林區,保安,,1433,坪林區,𩻸魚堀,𩻸魚堀,521
坪林區,保安,,1434,坪林區,𩻸魚堀,𩻸魚堀,520
坪林區,保安,,1435,坪林區,𩻸魚堀,𩻸魚堀,519
坪林區,保安,,1436,坪林區,𩻸魚堀,𩻸魚堀,518
坪林區,保安,,1437,坪林區,𩻸魚堀,𩻸魚堀,516
坪林區,保安,,1439,坪林區,𩻸魚堀,𩻸魚堀,515
坪林區,保安,,144,坪林區,九芎林,石𥕢,52-24
坪林區,保安,,1440,坪林區,𩻸魚堀,𩻸魚堀,517
坪林區,保安,,1441,坪林區,𩻸魚堀,𩻸魚堀,514
坪林區,保安,,1442,坪林區,𩻸魚堀,𩻸魚堀,506
坪林區,保安,,1443,坪林區,𩻸魚堀,𩻸魚堀,505
坪林區,保安,,1444,坪林區,𩻸魚堀,𩻸魚堀,500-2
坪林區,保安,,1445,坪林區,𩻸魚堀,𩻸魚堀,499
坪林區,保安,,1446,坪林區,𩻸魚堀,𩻸魚堀,498
坪林區,保安,,1447,坪林區,𩻸魚堀,𩻸魚堀,500-1
坪林區,保安,,1448,坪林區,𩻸魚堀,𩻸魚堀,410-3
坪林區,保安,,1449,坪林區,𩻸魚堀,𩻸魚堀,410-2
坪林區,保安,,145,坪林區,九芎林,石𥕢,52-6
坪林區,保安,,1450,坪林區,𩻸魚堀,𩻸魚堀,410-1
坪林區,保安,,1451,坪林區,𩻸魚堀,𩻸魚堀,410-4
坪林區,保安,,1452,坪林區,𩻸魚堀,𩻸魚堀,497
坪林區,保安,,1453,坪林區,𩻸魚堀,𩻸魚堀,410
坪林區,保安,,1454,坪林區,𩻸魚堀,𩻸魚堀,409
坪林區,保安,,1455,坪林區,𩻸魚堀,𩻸魚堀,408
坪林區,保安,,1456,坪林區,𩻸魚堀,𩻸魚堀,406-1
坪林區,保安,,1457,坪林區,𩻸魚堀,𩻸魚堀,496
坪林區,保安,,1458,坪林區,𩻸魚堀,𩻸魚堀,407
坪林區,保安,,1459,坪林區,𩻸魚堀,𩻸魚堀,406
坪林區,保安,,146,坪林區,九芎林,石𥕢,52-26
坪林區,保安,,1460,坪林區,𩻸魚堀,𩻸魚堀,405
坪林區,保安,,1461,坪林區,𩻸魚堀,𩻸魚堀,404
坪林區,保安,,1462,坪林區,𩻸魚堀,𩻸魚堀,399
坪林區,保安,,1463,坪林區,𩻸魚堀,𩻸魚堀,400
坪林區,保安,,1464,坪林區,𩻸魚堀,𩻸魚堀,403
坪林區,保安,,1465,坪林區,𩻸魚堀,𩻸魚堀,493
坪林區,保安,,1466,坪林區,𩻸魚堀,𩻸魚堀,402
坪林區,保安,,1468,坪林區,𩻸魚堀,𩻸魚堀,401
坪林區,保安,,1469,坪林區,𩻸魚堀,𩻸魚堀,398
坪林區,保安,,147,坪林區,九芎林,石𥕢,52-25
坪林區,保安,,1470,坪林區,𩻸魚堀,𩻸魚堀,397
坪林區,保安,,1471,坪林區,𩻸魚堀,𩻸魚堀,389-1
坪林區,保安,,1472,坪林區,𩻸魚堀,𩻸魚堀,389-2
坪林區,保安,,1473,坪林區,𩻸魚堀,𩻸魚堀,389
坪林區,保安,,1474,坪林區,𩻸魚堀,𩻸魚堀,396
坪林區,保安,,1475,坪林區,𩻸魚堀,𩻸魚堀,393
坪林區,保安,,1476,坪林區,𩻸魚堀,𩻸魚堀,395
坪林區,保安,,1477,坪林區,𩻸魚堀,𩻸魚堀,395-2
坪林區,保安,,1478,坪林區,𩻸魚堀,𩻸魚堀,389-3
坪林區,保安,,1479,坪林區,𩻸魚堀,𩻸魚堀,389-5
坪林區,保安,,148,坪林區,九芎林,石𥕢,52-27
坪林區,保安,,1480,坪林區,𩻸魚堀,𩻸魚堀,394
坪林區,保安,,1481,坪林區,𩻸魚堀,𩻸魚堀,389-6
坪林區,保安,,1482,坪林區,𩻸魚堀,𩻸魚堀,390
坪林區,保安,,1483,坪林區,𩻸魚堀,𩻸魚堀,391
坪林區,保安,,1484,坪林區,𩻸魚堀,𩻸魚堀,392
坪林區,保安,,1485,坪林區,𩻸魚堀,𩻸魚堀,386
坪林區,保安,,1486,坪林區,𩻸魚堀,𩻸魚堀,387
坪林區,保安,,1487,坪林區,𩻸魚堀,𩻸魚堀,385
坪林區,保安,,1488,坪林區,𩻸魚堀,𩻸魚堀,384
坪林區,保安,,1489,坪林區,𩻸魚堀,𩻸魚堀,382
坪林區,保安,,149,坪林區,九芎林,石𥕢,52-28
坪林區,保安,,1490,坪林區,𩻸魚堀,𩻸魚堀,383
坪林區,保安,,1491,坪林區,𩻸魚堀,𩻸魚堀,380
坪林區,保安,,1492,坪林區,𩻸魚堀,𩻸魚堀,381
坪林區,保安,,1493,坪林區,𩻸魚堀,𩻸魚堀,379
坪林區,保安,,1494,坪林區,𩻸魚堀,𩻸魚堀,386-1
坪林區,保安,,1495,坪林區,𩻸魚堀,𩻸魚堀,380-1
坪林區,保安,,1496,坪林區,𩻸魚堀,𩻸魚堀,379-1
坪林區,保安,,1497,坪林區,𩻸魚堀,𩻸魚堀,381-1
坪林區,保安,,1498,坪林區,𩻸魚堀,𩻸魚堀,388
坪林區,保安,,1499,坪林區,𩻸魚堀,𩻸魚堀,388-12
坪林區,保安,,15,坪林區,九芎林,石𥕢,51-22
坪林區,保安,,150,坪林區,九芎林,石𥕢,52-9
坪林區,保安,,1500,坪林區,𩻸魚堀,𩻸魚堀,494
坪林區,保安,,1501,坪林區,𩻸魚堀,𩻸魚堀,495
坪林區,保安,,1502,坪林區,𩻸魚堀,𩻸魚堀,423-21
坪林區,保安,,1503,坪林區,𩻸魚堀,𩻸魚堀,423-20
坪林區,保安,,1504,坪林區,𩻸魚堀,𩻸魚堀,423-9
坪林區,保安,,1506,坪林區,𩻸魚堀,𩻸魚堀,423-10
坪林區,保安,,1507,坪林區,𩻸魚堀,𩻸魚堀,423-12
坪林區,保安,,1508,坪林區,𩻸魚堀,𩻸魚堀,423-11
坪林區,保安,,151,坪林區,九芎林,石𥕢,52-8
坪林區,保安,,1510,坪林區,𩻸魚堀,𩻸魚堀,423-6
坪林區,保安,,1511,坪林區,𩻸魚堀,𩻸魚堀,423-18
坪林區,保安,,1512,坪林區,𩻸魚堀,𩻸魚堀,423-19
坪林區,保安,,1513,坪林區,𩻸魚堀,𩻸魚堀,423-4
坪林區,保安,,1514,坪林區,𩻸魚堀,𩻸魚堀,423
坪林區,保安,,1515,坪林區,𩻸魚堀,𩻸魚堀,423-32
坪林區,保安,,1516,坪林區,𩻸魚堀,𩻸魚堀,423-34
坪林區,保安,,1517,坪林區,𩻸魚堀,𩻸魚堀,423-33
坪林區,保安,,1518,坪林區,𩻸魚堀,𩻸魚堀,423-35
坪林區,保安,,1519,坪林區,𩻸魚堀,𩻸魚堀,423-26
坪林區,保安,,152,坪林區,九芎林,石𥕢,52-41
坪林區,保安,,1520,坪林區,𩻸魚堀,𩻸魚堀,423-27
坪林區,保安,,1521,坪林區,𩻸魚堀,𩻸魚堀,423-28
坪林區,保安,,1522,坪林區,𩻸魚堀,𩻸魚堀,423-29
坪林區,保安,,1523,坪林區,𩻸魚堀,𩻸魚堀,423-30
坪林區,保安,,1524,坪林區,𩻸魚堀,𩻸魚堀,423-8
坪林區,保安,,1525,坪林區,𩻸魚堀,𩻸魚堀,423-31
坪林區,保安,,1526,坪林區,𩻸魚堀,𩻸魚堀,423-22
坪林區,保安,,1527,坪林區,𩻸魚堀,𩻸魚堀,423-14
坪林區,保安,,1528,坪林區,𩻸魚堀,𩻸魚堀,423-15
坪林區,保安,,1529,坪林區,𩻸魚堀,𩻸魚堀,423-3
坪林區,保安,,153,坪林區,九芎林,石𥕢,52-15
坪林區,保安,,1530,坪林區,𩻸魚堀,𩻸魚堀,423-25
坪林區,保安,,1531,坪林區,𩻸魚堀,𩻸魚堀,423-16
坪林區,保安,,1532,坪林區,𩻸魚堀,𩻸魚堀,423-17
坪林區,保安,,1533,坪林區,𩻸魚堀,𩻸魚堀,423-2
坪林區,保安,,1534,坪林區,𩻸魚堀,𩻸魚堀,423-36
坪林區,保安,,1535,坪林區,𩻸魚堀,𩻸魚堀,423-7
坪林區,保安,,1536,坪林區,𩻸魚堀,𩻸魚堀,423-1
坪林區,保安,,1537,坪林區,𩻸魚堀,𩻸魚堀,423-23
坪林區,保安,,1538,坪林區,𩻸魚堀,𩻸魚堀,423-13
坪林區,保安,,1539,坪林區,𩻸魚堀,𩻸魚堀,425-30
坪林區,保安,,154,坪林區,九芎林,石𥕢,52-11
坪林區,保安,,1540,坪林區,𩻸魚堀,𩻸魚堀,424-3
坪林區,保安,,1541,坪林區,𩻸魚堀,𩻸魚堀,424-2
坪林區,保安,,1542,坪林區,𩻸魚堀,𩻸魚堀,424-11
坪林區,保安,,1543,坪林區,𩻸魚堀,𩻸魚堀,424
坪林區,保安,,1544,坪林區,𩻸魚堀,𩻸魚堀,424-8
坪林區,保安,,1545,坪林區,𩻸魚堀,𩻸魚堀,424-7
坪林區,保安,,1546,坪林區,𩻸魚堀,𩻸魚堀,424-1
坪林區,保安,,1547,坪林區,𩻸魚堀,𩻸魚堀,424-9
坪林區,保安,,1548,坪林區,𩻸魚堀,𩻸魚堀,424-4
坪林區,保安,,1549,坪林區,𩻸魚堀,𩻸魚堀,424-5
坪林區,保安,,155,坪林區,九芎林,石𥕢,52-12
坪林區,保安,,1550,坪林區,𩻸魚堀,𩻸魚堀,424-6
坪林區,保安,,1551,坪林區,𩻸魚堀,𩻸魚堀,425-9
坪林區,保安,,1552,坪林區,𩻸魚堀,𩻸魚堀,425-4
坪林區,保安,,1553,坪林區,𩻸魚堀,𩻸魚堀,425-32
坪林區,保安,,1554,坪林區,𩻸魚堀,𩻸魚堀,425-41
坪林區,保安,,1555,坪林區,𩻸魚堀,𩻸魚堀,425-35
坪林區,保安,,1556,坪林區,𩻸魚堀,𩻸魚堀,425-47
坪林區,保安,,1557,坪林區,𩻸魚堀,𩻸魚堀,425-36
坪林區,保安,,1558,坪林區,𩻸魚堀,𩻸魚堀,425-48
坪林區,保安,,1559,坪林區,𩻸魚堀,𩻸魚堀,425-45
坪林區,保安,,156,坪林區,九芎林,石𥕢,52-13
坪林區,保安,,1560,坪林區,𩻸魚堀,𩻸魚堀,425-46
坪林區,保安,,1561,坪林區,𩻸魚堀,𩻸魚堀,425-43
坪林區,保安,,1562,坪林區,𩻸魚堀,𩻸魚堀,425-13
坪林區,保安,,1563,坪林區,𩻸魚堀,𩻸魚堀,425-44
坪林區,保安,,1564,坪林區,𩻸魚堀,𩻸魚堀,425-37
坪林區,保安,,1565,坪林區,𩻸魚堀,𩻸魚堀,425-14
坪林區,保安,,1566,坪林區,𩻸魚堀,𩻸魚堀,425-27
坪林區,保安,,1567,坪林區,𩻸魚堀,𩻸魚堀,425-28
坪林區,保安,,1568,坪林區,𩻸魚堀,𩻸魚堀,425-15
坪林區,保安,,1569,坪林區,𩻸魚堀,𩻸魚堀,425-16
坪林區,保安,,157,坪林區,九芎林,石𥕢,94
坪林區,保安,,1570,坪林區,𩻸魚堀,𩻸魚堀,425-17
坪林區,保安,,1571,坪林區,𩻸魚堀,𩻸魚堀,425-40
坪林區,保安,,1572,坪林區,𩻸魚堀,𩻸魚堀,425-38
坪林區,保安,,1573,坪林區,𩻸魚堀,𩻸魚堀,425-18
坪林區,保安,,1574,坪林區,𩻸魚堀,𩻸魚堀,425-49
坪林區,保安,,1575,坪林區,𩻸魚堀,𩻸魚堀,425-19
坪林區,保安,,1576,坪林區,𩻸魚堀,𩻸魚堀,425-12
坪林區,保安,,1577,坪林區,𩻸魚堀,𩻸魚堀,425-20
坪林區,保安,,1578,坪林區,𩻸魚堀,𩻸魚堀,425-6
坪林區,保安,,1579,坪林區,𩻸魚堀,𩻸魚堀,425-11
坪林區,保安,,158,坪林區,九芎林,石𥕢,93
坪林區,保安,,1580,坪林區,𩻸魚堀,𩻸魚堀,425-22
坪林區,保安,,1581,坪林區,𩻸魚堀,𩻸魚堀,425-3
坪林區,保安,,1582,坪林區,𩻸魚堀,𩻸魚堀,425-21
坪林區,保安,,1583,坪林區,𩻸魚堀,𩻸魚堀,425-23
坪林區,保安,,1584,坪林區,𩻸魚堀,𩻸魚堀,425-34
坪林區,保安,,1585,坪林區,𩻸魚堀,𩻸魚堀,425-33
坪林區,保安,,1586,坪林區,𩻸魚堀,𩻸魚堀,425-25
坪林區,保安,,1587,坪林區,𩻸魚堀,𩻸魚堀,425
坪林區,保安,,1588,坪林區,𩻸魚堀,𩻸魚堀,425-26
坪林區,保安,,1589,坪林區,𩻸魚堀,𩻸魚堀,425-42
坪林區,保安,,159,坪林區,九芎林,石𥕢,92
坪林區,保安,,1590,坪林區,𩻸魚堀,𩻸魚堀,425-1
坪林區,保安,,1591,坪林區,𩻸魚堀,𩻸魚堀,425-10
坪林區,保安,,1592,坪林區,𩻸魚堀,𩻸魚堀,425-24
坪林區,保安,,1594,坪林區,𩻸魚堀,𩻸魚堀,425-2
坪林區,保安,,1595,坪林區,𩻸魚堀,𩻸魚堀,540
坪林區,保安,,1596,坪林區,𩻸魚堀,𩻸魚堀,539
坪林區,保安,,1597,坪林區,𩻸魚堀,𩻸魚堀,538
坪林區,保安,,1598,坪林區,𩻸魚堀,𩻸魚堀,542
坪林區,保安,,1599,坪林區,𩻸魚堀,𩻸魚堀,541
坪林區,保安,,16,坪林區,九芎林,石𥕢,51-25
坪林區,保安,,160,坪林區,九芎林,石𥕢,91
坪林區,保安,,1600,坪林區,𩻸魚堀,𩻸魚堀,544
坪林區,保安,,1601,坪林區,𩻸魚堀,𩻸魚堀,545
坪林區,保安,,1602,坪林區,𩻸魚堀,𩻸魚堀,543
坪林區,保安,,1603,坪林區,𩻸魚堀,𩻸魚堀,547
坪林區,保安,,1604,坪林區,𩻸魚堀,𩻸魚堀,546
坪林區,保安,,1605,坪林區,𩻸魚堀,𩻸魚堀,604
坪林區,保安,,1606,坪林區,𩻸魚堀,𩻸魚堀,548
坪林區,保安,,1607,坪林區,𩻸魚堀,𩻸魚堀,549
坪林區,保安,,1608,坪林區,𩻸魚堀,𩻸魚堀,551
坪林區,保安,,1609,坪林區,𩻸魚堀,𩻸魚堀,552
坪林區,保安,,161,坪林區,九芎林,石𥕢,91-1
坪林區,保安,,1610,坪林區,𩻸魚堀,𩻸魚堀,550
坪林區,保安,,1611,坪林區,𩻸魚堀,𩻸魚堀,555
坪林區,保安,,1612,坪林區,𩻸魚堀,𩻸魚堀,554
坪林區,保安,,1613,坪林區,𩻸魚堀,𩻸魚堀,553
坪林區,保安,,1614,坪林區,𩻸魚堀,𩻸魚堀,426-1
坪林區,保安,,1615,坪林區,𩻸魚堀,𩻸魚堀,426-2
坪林區,保安,,1616,坪林區,𩻸魚堀,𩻸魚堀,426
坪林區,保安,,1617,坪林區,𩻸魚堀,𩻸魚堀,558
坪林區,保安,,1618,坪林區,𩻸魚堀,𩻸魚堀,556
坪林區,保安,,1619,坪林區,𩻸魚堀,𩻸魚堀,557
坪林區,保安,,162,坪林區,九芎林,石𥕢,91-27
坪林區,保安,,1620,坪林區,𩻸魚堀,𩻸魚堀,559
坪林區,保安,,1622,坪林區,𩻸魚堀,𩻸魚堀,427-4
坪林區,保安,,1623,坪林區,𩻸魚堀,𩻸魚堀,427
坪林區,保安,,1624,坪林區,𩻸魚堀,𩻸魚堀,427-1
坪林區,保安,,1625,坪林區,𩻸魚堀,𩻸魚堀,427-3
坪林區,保安,,1626,坪林區,𩻸魚堀,𩻸魚堀,428-16
坪林區,保安,,1627,坪林區,𩻸魚堀,𩻸魚堀,429-6
坪林區,保安,,1628,坪林區,𩻸魚堀,𩻸魚堀,428-15
坪林區,保安,,1629,坪林區,𩻸魚堀,𩻸魚堀,429-5
坪林區,保安,,163,坪林區,九芎林,石𥕢,90-3
坪林區,保安,,1630,坪林區,𩻸魚堀,𩻸魚堀,427-2
坪林區,保安,,1631,坪林區,𩻸魚堀,𩻸魚堀,428-14
坪林區,保安,,1632,坪林區,𩻸魚堀,𩻸魚堀,429-4
坪林區,保安,,1633,坪林區,𩻸魚堀,𩻸魚堀,430-5
坪林區,保安,,1634,坪林區,𩻸魚堀,𩻸魚堀,428-13
坪林區,保安,,1635,坪林區,𩻸魚堀,𩻸魚堀,429-3
坪林區,保安,,1636,坪林區,𩻸魚堀,𩻸魚堀,428-12
坪林區,保安,,1637,坪林區,𩻸魚堀,𩻸魚堀,429-2
坪林區,保安,,1638,坪林區,𩻸魚堀,𩻸魚堀,430-6
坪林區,保安,,1639,坪林區,𩻸魚堀,𩻸魚堀,430-7
坪林區,保安,,164,坪林區,九芎林,石𥕢,89-1
坪林區,保安,,1640,坪林區,𩻸魚堀,𩻸魚堀,431-2
坪林區,保安,,1641,坪林區,𩻸魚堀,𩻸魚堀,431-1
坪林區,保安,,1642,坪林區,𩻸魚堀,𩻸魚堀,431
坪林區,保安,,1643,坪林區,𩻸魚堀,𩻸魚堀,430-8
坪林區,保安,,1644,坪林區,𩻸魚堀,𩻸魚堀,430-9
坪林區,保安,,1645,坪林區,𩻸魚堀,𩻸魚堀,430-4
坪林區,保安,,1646,坪林區,𩻸魚堀,𩻸魚堀,430-3
坪林區,保安,,1647,坪林區,𩻸魚堀,𩻸魚堀,429
坪林區,保安,,1648,坪林區,𩻸魚堀,𩻸魚堀,428
坪林區,保安,,1649,坪林區,𩻸魚堀,𩻸魚堀,428-6
坪林區,保安,,165,坪林區,九芎林,石𥕢,91-44
坪林區,保安,,1650,坪林區,𩻸魚堀,𩻸魚堀,432-11
坪林區,保安,,1651,坪林區,𩻸魚堀,𩻸魚堀,432-10
坪林區,保安,,1652,坪林區,𩻸魚堀,𩻸魚堀,432-9
坪林區,保安,,1653,坪林區,𩻸魚堀,𩻸魚堀,432-8
坪林區,保安,,1654,坪林區,𩻸魚堀,𩻸魚堀,432-7
坪林區,保安,,1655,坪林區,𩻸魚堀,𩻸魚堀,432-1
坪林區,保安,,1656,坪林區,𩻸魚堀,𩻸魚堀,432-2
坪林區,保安,,1657,坪林區,𩻸魚堀,𩻸魚堀,432-4
坪林區,保安,,1658,坪林區,𩻸魚堀,𩻸魚堀,432-5
坪林區,保安,,1659,坪林區,𩻸魚堀,𩻸魚堀,432-6
坪林區,保安,,166,坪林區,九芎林,石𥕢,89-4
坪林區,保安,,1660,坪林區,𩻸魚堀,𩻸魚堀,432-3
坪林區,保安,,1661,坪林區,𩻸魚堀,𩻸魚堀,573
坪林區,保安,,1662,坪林區,𩻸魚堀,𩻸魚堀,572
坪林區,保安,,1663,坪林區,𩻸魚堀,𩻸魚堀,574
坪林區,保安,,1664,坪林區,𩻸魚堀,𩻸魚堀,575
坪林區,保安,,1665,坪林區,𩻸魚堀,𩻸魚堀,576
坪林區,保安,,1666,坪林區,𩻸魚堀,𩻸魚堀,578
坪林區,保安,,1667,坪林區,𩻸魚堀,𩻸魚堀,432
坪林區,保安,,1668,坪林區,𩻸魚堀,𩻸魚堀,571
坪林區,保安,,1669,坪林區,𩻸魚堀,𩻸魚堀,579
坪林區,保安,,167,坪林區,九芎林,石𥕢,91-43
坪林區,保安,,1670,坪林區,𩻸魚堀,𩻸魚堀,570
坪林區,保安,,1671,坪林區,𩻸魚堀,𩻸魚堀,569
坪林區,保安,,1672,坪林區,𩻸魚堀,𩻸魚堀,568
坪林區,保安,,1673,坪林區,𩻸魚堀,𩻸魚堀,567
坪林區,保安,,1674,坪林區,𩻸魚堀,𩻸魚堀,566
坪林區,保安,,1675,坪林區,𩻸魚堀,𩻸魚堀,565
坪林區,保安,,1676,坪林區,𩻸魚堀,𩻸魚堀,580
坪林區,保安,,1677,坪林區,𩻸魚堀,𩻸魚堀,577
坪林區,保安,,1678,坪林區,𩻸魚堀,𩻸魚堀,564
坪林區,保安,,1679,坪林區,𩻸魚堀,𩻸魚堀,581
坪林區,保安,,168,坪林區,九芎林,石𥕢,91-16
坪林區,保安,,1680,坪林區,𩻸魚堀,𩻸魚堀,582
坪林區,保安,,1681,坪林區,𩻸魚堀,𩻸魚堀,583
坪林區,保安,,1682,坪林區,𩻸魚堀,𩻸魚堀,593-1
坪林區,保安,,1683,坪林區,𩻸魚堀,𩻸魚堀,584
坪林區,保安,,1684,坪林區,𩻸魚堀,𩻸魚堀,592
坪林區,保安,,1685,坪林區,𩻸魚堀,𩻸魚堀,585
坪林區,保安,,1686,坪林區,𩻸魚堀,𩻸魚堀,586
坪林區,保安,,1687,坪林區,𩻸魚堀,𩻸魚堀,587
坪林區,保安,,1688,坪林區,𩻸魚堀,𩻸魚堀,588
坪林區,保安,,1689,坪林區,𩻸魚堀,𩻸魚堀,591
坪林區,保安,,169,坪林區,九芎林,石𥕢,91-23
坪林區,保安,,1690,坪林區,𩻸魚堀,𩻸魚堀,348-14
坪林區,保安,,1691,坪林區,𩻸魚堀,𩻸魚堀,590
坪林區,保安,,1692,坪林區,𩻸魚堀,𩻸魚堀,589
坪林區,保安,,1693,坪林區,𩻸魚堀,𩻸魚堀,348-8
坪林區,保安,,1694,坪林區,𩻸魚堀,𩻸魚堀,348-26
坪林區,保安,,1695,坪林區,𩻸魚堀,𩻸魚堀,348-27
坪林區,保安,,1696,坪林區,𩻸魚堀,𩻸魚堀,348-28
坪林區,保安,,1697,坪林區,𩻸魚堀,𩻸魚堀,348-16
坪林區,保安,,1698,坪林區,𩻸魚堀,𩻸魚堀,348-13
坪林區,保安,,1699,坪林區,𩻸魚堀,𩻸魚堀,348-19
坪林區,保安,,17,坪林區,九芎林,石𥕢,50-19
坪林區,保安,,170,坪林區,九芎林,石𥕢,91-22
坪林區,保安,,1700,坪林區,𩻸魚堀,𩻸魚堀,348-20
坪林區,保安,,1701,坪林區,𩻸魚堀,𩻸魚堀,348-25
坪林區,保安,,1702,坪林區,𩻸魚堀,𩻸魚堀,348-18
坪林區,保安,,1703,坪林區,𩻸魚堀,𩻸魚堀,348-17
坪林區,保安,,1704,坪林區,𩻸魚堀,𩻸魚堀,594
坪林區,保安,,1705,坪林區,𩻸魚堀,𩻸魚堀,595
坪林區,保安,,1706,坪林區,𩻸魚堀,𩻸魚堀,596
坪林區,保安,,1707,坪林區,𩻸魚堀,𩻸魚堀,597
坪林區,保安,,1708,坪林區,𩻸魚堀,𩻸魚堀,598
坪林區,保安,,1709,坪林區,𩻸魚堀,𩻸魚堀,600
坪林區,保安,,171,坪林區,九芎林,石𥕢,91-24
坪林區,保安,,1710,坪林區,𩻸魚堀,𩻸魚堀,599
坪林區,保安,,1711,坪林區,𩻸魚堀,𩻸魚堀,593
坪林區,保安,,1712,坪林區,𩻸魚堀,𩻸魚堀,563
坪林區,保安,,1713,坪林區,𩻸魚堀,𩻸魚堀,562
坪林區,保安,,1714,坪林區,𩻸魚堀,𩻸魚堀,561
坪林區,保安,,1715,坪林區,𩻸魚堀,𩻸魚堀,560
坪林區,保安,,1716,坪林區,𩻸魚堀,𩻸魚堀,601
坪林區,保安,,1717,坪林區,𩻸魚堀,𩻸魚堀,603
坪林區,保安,,1718,坪林區,𩻸魚堀,𩻸魚堀,602
坪林區,保安,,172,坪林區,九芎林,石𥕢,91-8
坪林區,保安,,173,坪林區,九芎林,石𥕢,91-7
坪林區,保安,,174,坪林區,九芎林,石𥕢,52-16
坪林區,保安,,175,坪林區,九芎林,石𥕢,65-26
坪林區,保安,,176,坪林區,九芎林,石𥕢,65-15
坪林區,保安,,177,坪林區,九芎林,石𥕢,65-1
坪林區,保安,,179,坪林區,九芎林,石𥕢,65-28
坪林區,保安,,18,坪林區,九芎林,石𥕢,51-26
坪林區,保安,,180,坪林區,九芎林,石𥕢,65-27
坪林區,保安,,181,坪林區,九芎林,石𥕢,65-29
坪林區,保安,,182,坪林區,九芎林,石𥕢,65-16
坪林區,保安,,183,坪林區,九芎林,石𥕢,65-31
坪林區,保安,,184,坪林區,九芎林,石𥕢,53-41
坪林區,保安,,185,坪林區,九芎林,石𥕢,53-30
坪林區,保安,,186,坪林區,九芎林,石𥕢,53-29
坪林區,保安,,187,坪林區,九芎林,石𥕢,53-42
坪林區,保安,,188,坪林區,九芎林,石𥕢,53-43
坪林區,保安,,189,坪林區,九芎林,石𥕢,53-44
坪林區,保安,,19,坪林區,九芎林,石𥕢,51-27
坪林區,保安,,190,坪林區,九芎林,石𥕢,53-28
坪林區,保安,,192,坪林區,九芎林,石𥕢,52-18
坪林區,保安,,193,坪林區,九芎林,石𥕢,52-17
坪林區,保安,,194,坪林區,九芎林,石𥕢,52-39
坪林區,保安,,195,坪林區,九芎林,石𥕢,65-47
坪林區,保安,,197,坪林區,九芎林,石𥕢,65-48
坪林區,保安,,198,坪林區,九芎林,石𥕢,65-49
坪林區,保安,,199,坪林區,九芎林,石𥕢,65-50
坪林區,保安,,2,坪林區,九芎林,石𥕢,50-17
坪林區,保安,,20,坪林區,九芎林,石𥕢,50-28
坪林區,保安,,200,坪林區,九芎林,石𥕢,65-51
坪林區,保安,,201,坪林區,九芎林,石𥕢,52-40
坪林區,保安,,202,坪林區,九芎林,石𥕢,65-30
坪林區,保安,,204,坪林區,九芎林,石𥕢,91-34
坪林區,保安,,205,坪林區,九芎林,石𥕢,91-35
坪林區,保安,,206,坪林區,九芎林,石𥕢,91-32
坪林區,保安,,207,坪林區,九芎林,石𥕢,91-33
坪林區,保安,,208,坪林區,九芎林,石𥕢,91-4
坪林區,保安,,209,坪林區,九芎林,石𥕢,91-39
坪林區,保安,,21,坪林區,九芎林,石𥕢,50-29
坪林區,保安,,210,坪林區,九芎林,石𥕢,91-36
坪林區,保安,,211,坪林區,九芎林,石𥕢,91-37
坪林區,保安,,212,坪林區,九芎林,石𥕢,91-38
坪林區,保安,,213,坪林區,九芎林,石𥕢,91-41
坪林區,保安,,214,坪林區,九芎林,石𥕢,91-40
