districtNew,sectionNew,subsectionNew,landNumberNew,districtOld,sectionOld,subsectionOld,landNumberOld
樹林區,三多,,4270000,樹林區,三角埔,,2370014
樹林區,三多,,4280000,樹林區,三角埔,,2370030
樹林區,三多,,4290000,樹林區,三角埔,,2280046
樹林區,三多,,430000,樹林區,三角埔,,230001
樹林區,三多,,4300000,樹林區,三角埔,,2560002
樹林區,三多,,4310000,樹林區,三角埔,,2560001
樹林區,三多,,4320000,樹林區,三角埔,,2470001
樹林區,三多,,4330000,樹林區,三角埔,,2470005
樹林區,三多,,4340000,樹林區,三角埔,,2470006
樹林區,三多,,4350000,樹林區,三角埔,,2280030
樹林區,三多,,4360000,樹林區,三角埔,,2470004
樹林區,三多,,4370000,樹林區,三角埔,,2480005
樹林區,三多,,4380000,樹林區,三角埔,,2480007
樹林區,三多,,4390000,樹林區,三角埔,,2480001
樹林區,三多,,440000,樹林區,三角埔,,220001
樹林區,三多,,4400000,樹林區,三角埔,,2480006
樹林區,三多,,4410000,樹林區,三角埔,,2480008
樹林區,三多,,4420000,樹林區,三角埔,,2280003
樹林區,三多,,4430000,樹林區,三角埔,,2280001
樹林區,三多,,4440000,樹林區,三角埔,,2280004
樹林區,三多,,4450000,樹林區,三角埔,,2280000
樹林區,三多,,4460000,樹林區,三角埔,,2280005
樹林區,三多,,4470000,樹林區,三角埔,,2280006
樹林區,三多,,4480000,樹林區,三角埔,,2280007
樹林區,三多,,4490000,樹林區,三角埔,,2280008
樹林區,三多,,450000,樹林區,三角埔,,220004
樹林區,三多,,4500000,樹林區,三角埔,,2280009
樹林區,三多,,4510000,樹林區,三角埔,,2370003
樹林區,三多,,4520000,樹林區,三角埔,,2280010
樹林區,三多,,4530000,樹林區,三角埔,,2280011
樹林區,三多,,4540000,樹林區,三角埔,,2280012
樹林區,三多,,4550000,樹林區,三角埔,,2280013
樹林區,三多,,4560000,樹林區,三角埔,,2280014
樹林區,三多,,4570000,樹林區,三角埔,,2280015
樹林區,三多,,4580000,樹林區,三角埔,,2280016
樹林區,三多,,4590000,樹林區,三角埔,,2280017
樹林區,三多,,460000,樹林區,三角埔,,210014
樹林區,三多,,4600000,樹林區,三角埔,,2280018
樹林區,三多,,4610000,樹林區,三角埔,,2280019
樹林區,三多,,4620000,樹林區,三角埔,,2280020
樹林區,三多,,4630000,樹林區,三角埔,,2280021
樹林區,三多,,4640000,樹林區,三角埔,,2280022
樹林區,三多,,4650000,樹林區,三角埔,,2280023
樹林區,三多,,4660000,樹林區,三角埔,,2280024
樹林區,三多,,4670000,樹林區,三角埔,,2280025
樹林區,三多,,4680000,樹林區,三角埔,,2280026
樹林區,三多,,4690000,樹林區,三角埔,,2280027
樹林區,三多,,470000,樹林區,三角埔,,220005
樹林區,三多,,4700000,樹林區,三角埔,,2280028
樹林區,三多,,4710000,樹林區,三角埔,,2280047
樹林區,三多,,4720000,樹林區,三角埔,,2220000
樹林區,三多,,4730000,樹林區,三角埔,,2280029
樹林區,三多,,4740000,樹林區,三角埔,,2220002
樹林區,三多,,4750000,樹林區,三角埔,,2220003
樹林區,三多,,4760000,樹林區,三角埔,,2220004
樹林區,三多,,4770000,樹林區,三角埔,,2220005
樹林區,三多,,4780000,樹林區,三角埔,,2220006
樹林區,三多,,4790000,樹林區,三角埔,,2220007
樹林區,三多,,480000,樹林區,三角埔,,220006
樹林區,三多,,4800000,樹林區,三角埔,,2220008
樹林區,三多,,4810000,樹林區,三角埔,,2220009
樹林區,三多,,4820000,樹林區,三角埔,,2230063
樹林區,三多,,4830000,樹林區,三角埔,,2230010
樹林區,三多,,4840000,樹林區,三角埔,,2220013
樹林區,三多,,4850000,樹林區,三角埔,,2230011
樹林區,三多,,4860000,樹林區,三角埔,,2230012
樹林區,三多,,4870000,樹林區,三角埔,,2230013
樹林區,三多,,4880000,樹林區,三角埔,,2230014
樹林區,三多,,4890000,樹林區,三角埔,,2230015
樹林區,三多,,490000,樹林區,三角埔,,170013
樹林區,三多,,4900000,樹林區,三角埔,,2230016
樹林區,三多,,4910000,樹林區,三角埔,,2230017
